ID,State,Date,Day_of_Week,Time_of_Day,Weather_Conditions,Road_Conditions,Light_Conditions,Type_of_Road,Type_of_Junction,Type_of_Accident,Vehicle_Type,Driver_Age_Group,Num_Vehicles_Involved,Num_Casualties,Speed_Limit,Distance_to_Nearest_Hospital,Distance_to_Nearest_Police_Station,Visibility,Road_Width,Road_Surface_Friction_Coefficient,Vehicle_Speed,Time_Taken_for_Emergency_Response,New_Weather_Condition,New_Road_Condition,New_Driver_Age_Group
166239,Michigan,1/1/2024 12:02,Tuesday,1:20:53,Foggy,Dry,0,Urban,Roundabout,Cyclist involved,Car,Teenager,3,3,67,1.893152933,5.274715825,882.3254758,3.530817478,0.835025275,34,27.26126924,1,0,1
166240,South Dakota,14/2/2024 15:01,Wednesday,8:46:16,Sunny,Wet,0,Rural,Crossroads,Side collision,Motorcycle,Teenager,4,0,37,8.076231683,5.582399857,544.8844199,5.116245122,0.416157473,76,15.63653524,0,1,1
166241,Kentucky,1/1/2024 16:55,Friday,5:36:03,Rainy,Muddy,1,Highway,NA,Rollover,Truck,Adult,2,3,40,5.578025037,4.07412621,388.810748,3.83204957,0.252569142,56,7.96518819,1,1,0
166242,Hawaii,14/2/2024 16:50,Saturday,4:46:11,Sunny,Icy,0,Urban,Underpass,Head-on collision,Truck,Teenager,4,3,36,3.544481928,9.665218776,162.0239129,5.352615132,0.706038718,90,8.001443819,0,1,1
166243,South Carolina,23/2/2024 22:03,Tuesday,0:47:59,Stormy,Muddy,1,Urban,Crossroads,Cyclist involved,Bicycle,Teenager,1,0,48,5.576284701,9.614342192,714.9155833,8.559937619,0.267173177,0,13.95106465,1,1,1
166244,Florida,15/1/2024 18:05,Wednesday,20:10:26,Rainy,Muddy,1,Street,NA,Rollover,Bicycle,Adult,1,3,58,1.794378167,7.799132238,808.5679571,8.836787694,0.24431817,25,29.58589454,1,1,0
166245,North Dakota,13/1/2024 13:47,Wednesday,22:34:53,Stormy,Wet,0,Urban,Crossroads,Side collision,Car,Adult,5,0,49,8.645293066,3.544340706,865.542599,6.606352583,0.745825323,49,22.96639082,1,1,0
166246,Hawaii,16/1/2024 7:58,Wednesday,22:59:01,Sunny,Muddy,0,Urban,NA,Head-on collision,Truck,Young Adult,3,3,63,6.037099274,1.252063026,928.3688735,NA,0.944167691,13,27.42634219,0,1,1
166247,Vermont,28/2/2024 4:43,Tuesday,9:20:55,Foggy,Dry,1,Freeway,Roundabout,Side collision,Car,Young Adult,1,1,38,3.058554639,6.502276856,586.7824293,4.06653396,0.43904472,80,29.94578438,1,0,1
166248,Idaho,7/1/2024 10:21,Sunday,4:50:31,Rainy,Wet,1,Rural,Overpass,Run-off-road,Truck,Adult,2,3,40,9.802068815,9.785440906,647.5764499,8.132287706,0.352063912,16,19.89969671,1,1,0
166249,West Virginia,11/1/2024 10:49,Sunday,21:14:51,Rainy,Snowy,1,Street,Overpass,Pedestrian involved,Pedestrian,Young Adult,1,1,44,3.925620373,5.57127207,315.8468972,8.114387268,0.945377794,28,29.78633764,1,1,1
166250,Colorado,7/2/2024 0:45,Tuesday,17:08:36,Stormy,Wet,1,Highway,T-Junction,Head-on collision,Bicycle,Adult,1,1,65,7.860210709,8.312251511,861.7848543,6.579307964,0.187761418,49,16.63685181,1,1,0
166251,Iowa,13/2/2024 0:17,Saturday,6:17:02,Sunny,Dry,1,Highway,T-Junction,Head-on collision,Car,Teenager,4,0,53,2.417022162,7.245963707,345.0892007,5.766243391,0.25635565,53,6.554818719,0,0,1
166252,Washington,4/1/2024 12:30,Saturday,9:14:01,Foggy,Wet,1,Freeway,T-Junction,Head-on collision,Bicycle,Teenager,1,0,35,6.267084336,0.947888302,527.6745352,5.460470079,0.157687131,57,29.2264212,1,1,1
166253,Washington,19/1/2024 11:19,Wednesday,2:56:51,Rainy,Wet,0,Highway,NA,Head-on collision,Bicycle,Teenager,3,1,64,5.240500628,0.409024551,131.4719375,NA,0.297460282,10,17.7715757,1,1,1
166254,Louisiana,7/1/2024 2:23,Wednesday,17:25:20,Stormy,Wet,1,Freeway,Crossroads,Run-off-road,Motorcycle,Senior,3,2,50,0.227460157,3.113760966,960.1408309,7.851274599,0.114706188,82,5.690750497,1,1,0
166255,Pennsylvania,24/1/2024 14:04,Thursday,13:18:59,Rainy,Muddy,1,Freeway,Intersection,Side collision,Bicycle,Teenager,2,3,62,1.134974461,5.530263593,718.9557759,6.409333788,0.401878262,66,17.7715757,1,1,1
166256,Pennsylvania,6/2/2024 18:02,Thursday,9:06:41,Rainy,Muddy,0,Urban,T-Junction,Rollover,Truck,Teenager,3,0,33,8.217777073,4.490763306,733.6926109,9.182263081,0.928498552,49,7.224684989,1,1,1
166257,Massachusetts,2/2/2024 13:31,Saturday,10:05:26,Sunny,Muddy,1,Urban,Overpass,Side collision,Car,Teenager,2,1,50,6.170339604,9.11429871,214.3099125,NA,0.543855646,24,24.40925982,0,1,1
166258,Florida,11/1/2024 20:39,Friday,8:30:11,Foggy,Wet,1,Freeway,Intersection,Cyclist involved,Truck,Senior,3,0,44,3.582469448,8.585702431,480.7709326,3.640808802,0.631511802,49,28.76140906,1,1,0
166259,Massachusetts,26/1/2024 14:50,Saturday,16:04:25,Sunny,Muddy,1,Highway,T-Junction,Head-on collision,Bicycle,Young Adult,3,3,53,2.871163548,3.597808687,886.3857095,7.295969785,0.734955937,49,6.133317789,0,1,1
166260,Washington,26/2/2024 15:53,Saturday,8:16:45,Foggy,Muddy,0,Freeway,Crossroads,Head-on collision,Truck,Teenager,4,2,32,3.402305435,9.188184982,481.2978566,8.635680202,0.543109502,27,25.38289633,1,1,1
166261,Missouri,22/2/2024 20:37,Friday,1:41:28,Snowy,Dry,1,Highway,Underpass,Rollover,Truck,Adult,5,0,64,9.704721995,4.553411761,126.6207618,4.408385655,0.108535276,7,12.55424392,1,0,0
166262,Montana,25/1/2024 12:37,Friday,7:27:18,Foggy,Dry,0,Street,Overpass,Head-on collision,Truck,Young Adult,2,1,41,7.654677236,4.99182356,831.153385,6.681999637,0.888651589,33,17.03000711,1,0,1
166263,Alabama,3/1/2024 14:33,Wednesday,6:48:24,Snowy,Dry,1,Freeway,NA,Rollover,Car,Teenager,5,2,59,9.314799869,2.198698034,904.1012473,3.657249438,0.716614405,68,23.72539993,1,0,1
166264,South Dakota,18/1/2024 16:34,Saturday,18:53:25,Snowy,Snowy,1,Urban,Underpass,Head-on collision,Motorcycle,Senior,5,2,36,3.980398283,0.587831291,850.6737801,5.394165635,0.806088993,82,5.719858261,1,1,0
166265,Montana,16/1/2024 4:08,Tuesday,18:32:27,Rainy,Muddy,0,Urban,Crossroads,Cyclist involved,Motorcycle,Young Adult,4,3,47,0.232447855,1.072033427,117.9202839,9.393841014,0.349315016,75,25.93393927,1,1,1
166266,Missouri,7/1/2024 16:43,Sunday,12:45:51,Snowy,Wet,0,Urban,Crossroads,Side collision,Motorcycle,Senior,1,1,36,3.062870334,0.280269187,637.8614802,4.322901747,0.821279015,43,12.24740132,1,1,0
166267,Massachusetts,17/2/2024 16:33,Wednesday,18:24:00,Sunny,Icy,0,Highway,Underpass,Pedestrian involved,Motorcycle,Young Adult,5,0,57,7.465690014,8.415870929,756.8026431,4.500074617,0.744316355,73,21.50919921,0,1,1
166268,Illinois,9/1/2024 1:33,Thursday,17:47:12,Foggy,Muddy,1,Urban,Intersection,Head-on collision,Pedestrian,Young Adult,2,1,66,8.923512225,9.935239057,505.1654717,5.491789141,0.94656545,57,26.26383051,1,1,1
166269,West Virginia,30/1/2024 19:53,Saturday,8:52:19,Sunny,Dry,0,Street,Intersection,Rear-end collision,Car,Young Adult,5,0,65,3.28202111,8.65460558,707.1062476,9.129429423,0.690415726,93,23.52255293,0,0,1
166270,Washington,4/1/2024 9:17,Monday,12:23:58,Snowy,Muddy,1,Freeway,Roundabout,Head-on collision,Bicycle,Teenager,5,3,44,4.724389638,7.964271046,507.1143191,8.24801158,0.421823346,15,29.3452405,1,1,1
166271,Wyoming,10/2/2024 13:00,Saturday,8:25:07,Rainy,Wet,0,Freeway,Crossroads,Rear-end collision,Bicycle,Teenager,3,1,44,3.201750398,5.867403322,619.023641,6.826160281,0.39621052,49,24.47432931,1,1,1
166272,Texas,26/1/2024 15:28,Tuesday,2:32:28,Snowy,Dry,1,Rural,Crossroads,Rear-end collision,Motorcycle,Young Adult,5,1,50,5.115825335,0.207501425,119.5094193,8.897629691,0.85076717,62,28.34422402,1,0,1
166273,Vermont,23/1/2024 0:47,Wednesday,7:22:31,Stormy,Wet,1,Highway,Overpass,Run-off-road,Pedestrian,Senior,2,0,55,5.733205786,0.593413142,305.7978236,6.110351898,0.923754459,90,29.32528775,1,1,0
166274,Louisiana,20/2/2024 4:55,Thursday,0:52:06,Snowy,Snowy,1,Street,Underpass,Head-on collision,Pedestrian,Young Adult,1,1,62,6.269267813,9.289360696,408.0390772,7.336913585,0.44179073,16,21.41106538,1,1,1
166275,Wisconsin,22/1/2024 9:11,Tuesday,22:46:28,Rainy,Wet,0,Freeway,Crossroads,Rear-end collision,Car,Adult,5,0,38,3.770984948,7.540765014,257.6916179,6.276256829,0.841568394,18,17.7715757,1,1,0
166276,Virginia,9/1/2024 19:27,Thursday,7:46:56,Stormy,Wet,0,Highway,Intersection,Run-off-road,Car,Teenager,1,0,65,5.540064871,3.205345407,174.861624,4.409178755,0.14055073,55,24.59592204,1,1,1
166277,Utah,18/1/2024 3:55,Monday,8:01:21,Stormy,Wet,0,Urban,Roundabout,Run-off-road,Pedestrian,Teenager,4,0,56,4.755384734,3.790088457,827.7488278,6.374933559,0.338436272,43,12.89563265,1,1,1
166278,Texas,4/1/2024 18:54,Thursday,4:57:22,Foggy,Dry,0,Freeway,Underpass,Cyclist involved,Motorcycle,Teenager,3,0,41,3.247716685,6.573235552,787.8889291,4.786363508,0.839615689,40,18.46148838,1,0,1
166279,Minnesota,23/1/2024 6:19,Tuesday,12:53:07,Snowy,Wet,0,Rural,Roundabout,Cyclist involved,Car,Adult,4,3,45,9.383353521,2.521885695,580.1315958,7.984228521,0.446097501,49,27.64207195,1,1,0
166280,Idaho,20/1/2024 17:29,Sunday,21:40:33,Foggy,Icy,1,Urban,Underpass,Rollover,Motorcycle,Teenager,5,2,48,0.46769676,2.364504107,210.6602708,7.0837965,0.527510588,37,26.48472731,1,1,1
166281,Massachusetts,17/1/2024 14:12,Sunday,12:09:33,Snowy,Icy,1,Urban,T-Junction,Side collision,Bicycle,Teenager,3,1,40,4.936822807,6.90758818,249.1333247,3.587808437,0.143268548,57,19.30160771,1,1,1
166282,Alaska,8/2/2024 3:36,Sunday,17:44:44,Sunny,Dry,0,Freeway,Underpass,Rear-end collision,Car,Young Adult,3,0,59,1.175255342,6.975206808,872.2803286,9.309907934,0.220073867,49,9.718816306,0,0,1
166283,Maine,29/1/2024 14:19,Sunday,7:35:55,Snowy,Muddy,0,Urban,Intersection,Head-on collision,Motorcycle,Teenager,5,0,50,6.477585531,8.420773977,151.8042964,4.472437254,0.284202612,11,11.79086331,1,1,1
166284,Minnesota,9/1/2024 3:59,Wednesday,11:16:49,Sunny,Snowy,0,Rural,Intersection,Cyclist involved,Car,Young Adult,5,0,48,4.370612595,4.368775655,433.2725015,5.322209785,0.635892109,76,21.9029142,0,1,1
166285,New Mexico,14/2/2024 2:00,Thursday,12:30:44,Snowy,Muddy,1,Urban,Overpass,Pedestrian involved,Bicycle,Senior,3,0,56,9.779092345,5.505620746,600.593583,NA,0.197929692,45,9.264733434,1,1,0
166286,Oregon,2/1/2024 22:20,Wednesday,0:22:39,Foggy,Muddy,1,Highway,Overpass,Pedestrian involved,Truck,Adult,5,3,64,8.949270877,3.010597103,204.8516751,5.023393985,0.295902346,59,15.51094892,1,1,0
166287,Wisconsin,5/2/2024 18:56,Friday,16:48:23,Rainy,Icy,0,Street,T-Junction,Head-on collision,Motorcycle,Senior,5,2,36,5.509952645,3.391165229,535.1812832,7.957650341,0.974426839,93,25.83352786,1,1,0
166288,Massachusetts,5/1/2024 3:41,Sunday,7:00:05,Stormy,Icy,0,Rural,T-Junction,Cyclist involved,Bicycle,Adult,5,3,40,9.632425275,6.550259848,968.0403376,3.774785129,0.141507197,10,10.77442967,1,1,0
166289,New Hampshire,23/1/2024 8:45,Sunday,6:06:17,Rainy,Icy,0,Rural,Underpass,Pedestrian involved,Bicycle,Teenager,3,1,70,6.521546643,0.342252036,859.0678798,NA,0.363727562,42,10.84937583,1,1,1
166290,New York,7/1/2024 16:18,Monday,21:32:10,Sunny,Icy,1,Freeway,NA,Rollover,Bicycle,Adult,5,2,56,8.801369238,2.055316066,808.4161891,4.249875258,0.850061006,96,9.095510381,0,1,0
166291,Virginia,29/1/2024 0:19,Tuesday,8:40:37,Snowy,Muddy,1,Street,Roundabout,Head-on collision,Bicycle,Young Adult,3,1,58,0.209529458,9.853242119,513.5155582,6.945893904,0.673833956,56,6.826086014,1,1,1
166292,Missouri,7/2/2024 4:36,Sunday,17:05:42,Stormy,Wet,1,Rural,Intersection,Cyclist involved,Car,Adult,3,2,38,3.103361677,2.211904062,498.0700276,9.818256613,0.7955787,44,29.14498079,1,1,0
166293,South Dakota,11/1/2024 20:26,Friday,13:12:52,Rainy,Muddy,1,Street,Intersection,Head-on collision,Pedestrian,Senior,5,0,59,8.095954213,1.996550673,577.271938,6.146382151,0.558110922,72,10.82536825,1,1,0
166294,Maryland,15/2/2024 6:32,Wednesday,12:09:30,Stormy,Muddy,0,Freeway,Crossroads,Side collision,Motorcycle,Teenager,1,3,49,5.015924352,8.711760566,508.5859417,3.20925531,0.861900553,63,27.26766097,1,1,1
166295,Maryland,1/1/2024 18:29,Saturday,1:22:19,Snowy,Muddy,0,Urban,Intersection,Head-on collision,Pedestrian,Young Adult,4,0,67,9.057067252,3.061148785,907.9129957,8.049692959,0.987823409,49,27.6048956,1,1,1
166296,Maryland,28/2/2024 11:23,Monday,17:45:27,Rainy,Wet,0,Urban,Roundabout,Head-on collision,Truck,Young Adult,3,0,61,9.265106472,7.624115628,777.8343524,9.519043441,0.400742006,1,26.15643739,1,1,1
166297,Delaware,3/2/2024 6:55,Saturday,7:41:53,Snowy,Muddy,1,Street,Overpass,Side collision,Motorcycle,Young Adult,3,2,39,6.100083017,9.330874503,827.2030723,5.350123932,0.447568018,66,5.219002094,1,1,1
166298,Alabama,17/2/2024 4:56,Friday,21:45:41,Rainy,Wet,1,Urban,T-Junction,Rollover,Truck,Adult,3,2,50,2.543776478,1.914187443,879.0737504,4.949025713,0.906087335,63,28.52863064,1,1,0
166299,New Hampshire,13/2/2024 2:28,Saturday,22:02:34,Rainy,Snowy,1,Highway,Roundabout,Side collision,Car,Young Adult,4,2,58,3.939158168,7.776590127,723.3560862,5.150004231,0.879226443,44,6.056362915,1,1,1
166300,North Dakota,20/1/2024 7:19,Sunday,1:46:05,Stormy,Icy,0,Street,Intersection,Pedestrian involved,Car,Senior,4,2,57,0.27146822,2.321555748,975.5922644,NA,0.644078632,52,15.10315875,1,1,0
166301,Delaware,2/2/2024 0:38,Wednesday,19:23:39,Foggy,Dry,0,Freeway,Crossroads,Rollover,Pedestrian,Teenager,5,1,50,3.43856292,4.666419578,156.8823854,8.092153837,0.939538747,49,14.13348186,1,0,1
166302,North Carolina,8/1/2024 4:50,Wednesday,12:36:17,Stormy,Icy,1,Freeway,Intersection,Rear-end collision,Motorcycle,Young Adult,1,0,68,3.642014161,1.391196504,141.1930125,3.341564225,0.55052556,73,7.759263146,1,1,1
166303,North Carolina,9/2/2024 5:17,Monday,10:49:00,Rainy,Muddy,0,Highway,Crossroads,Head-on collision,Car,Young Adult,2,0,40,8.406433765,0.991826866,154.9767424,3.391890902,0.87948793,73,18.77962536,1,1,1
166304,Maine,7/1/2024 14:28,Monday,16:22:57,Foggy,Icy,0,Freeway,Intersection,Head-on collision,Motorcycle,Young Adult,5,2,38,8.80026332,0.572814951,543.4223653,6.517160094,0.854943127,9,22.40777968,1,1,1
166305,Maine,8/2/2024 10:52,Friday,20:36:43,Sunny,Snowy,1,Freeway,Roundabout,Rollover,Motorcycle,Young Adult,1,2,60,2.161462224,4.738421001,119.1926002,NA,0.669101872,22,10.21483279,0,1,1
166306,Washington,25/2/2024 15:45,Friday,6:55:10,Foggy,Icy,0,Highway,Overpass,Cyclist involved,Truck,Young Adult,1,0,57,0.450172358,1.056101894,826.4554638,3.711810885,0.128823804,52,17.7715757,1,1,1
166307,North Carolina,11/2/2024 7:49,Saturday,9:06:51,Sunny,Muddy,0,Freeway,Underpass,Head-on collision,Bicycle,Teenager,5,2,60,4.381609606,5.091905022,990.0086094,8.895289446,0.913378776,17,17.0219518,0,1,1
166308,Arizona,8/1/2024 4:37,Monday,11:33:43,Snowy,Dry,1,Urban,Intersection,Cyclist involved,Pedestrian,Senior,4,1,30,2.544979247,1.692605909,786.940166,6.927470081,0.904370431,22,17.7715757,1,0,0
166309,Alabama,29/1/2024 1:48,Friday,20:00:52,Stormy,Icy,1,Freeway,T-Junction,Cyclist involved,Pedestrian,Senior,1,1,54,5.231572823,3.435281988,653.6284279,5.426184997,0.314645316,16,13.85328949,1,1,0
166310,Illinois,25/1/2024 0:04,Friday,13:34:24,Sunny,Wet,1,Urban,Overpass,Side collision,Car,Young Adult,5,3,45,8.642851125,5.657193952,119.654011,8.193181166,0.800885784,4,28.97780452,0,1,1
166311,Maine,24/2/2024 11:18,Saturday,18:44:36,Foggy,Icy,0,Street,NA,Side collision,Bicycle,Young Adult,3,2,43,7.201652895,8.620451035,430.0219711,5.483001803,0.530240974,49,17.26541688,1,1,1
166312,South Carolina,11/1/2024 20:30,Wednesday,7:28:49,Snowy,Wet,0,Street,T-Junction,Side collision,Car,Senior,2,2,64,7.631928455,1.2842046,811.4680867,6.868965984,0.647278772,89,21.19270837,1,1,0
166313,Indiana,17/1/2024 8:24,Friday,15:32:24,Stormy,Wet,0,Freeway,T-Junction,Pedestrian involved,Car,Adult,5,2,63,3.210505805,5.027640457,946.2900905,9.462936281,0.649830373,37,17.73265916,1,1,0
166314,Utah,17/2/2024 8:12,Wednesday,2:49:47,Stormy,Dry,0,Highway,Overpass,Run-off-road,Bicycle,Adult,3,3,30,5.903272783,0.364975592,868.2263226,6.906571246,0.370223625,35,17.7715757,1,0,0
166315,Oklahoma,25/2/2024 18:55,Thursday,13:34:06,Rainy,Icy,0,Urban,Roundabout,Rear-end collision,Motorcycle,Teenager,2,1,57,2.53533585,0.557790115,379.8612214,7.89830007,0.677832443,92,20.16257999,1,1,1
166316,Alabama,3/1/2024 9:53,Tuesday,10:56:48,Foggy,Snowy,1,Street,Intersection,Pedestrian involved,Car,Teenager,5,1,62,1.607036842,8.843127811,672.4687673,4.229885409,0.725937544,87,24.43281705,1,1,1
166317,Washington,21/1/2024 15:22,Saturday,5:40:06,Foggy,Snowy,0,Street,Crossroads,Rollover,Car,Teenager,2,0,30,8.222962637,3.109406137,365.7997768,NA,0.593001036,49,22.6426427,1,1,1
166318,New Mexico,22/1/2024 13:52,Friday,9:08:35,Snowy,Icy,0,Freeway,Roundabout,Rollover,Motorcycle,Teenager,3,2,64,8.931314616,2.933908032,533.3437366,4.850397731,0.213832187,12,28.05972132,1,1,1
166319,South Dakota,25/2/2024 20:02,Wednesday,22:27:18,Sunny,Icy,1,Street,Underpass,Cyclist involved,Motorcycle,Teenager,5,0,70,1.369476625,3.129676081,737.6459715,7.099526641,0.217123088,100,6.211108979,0,1,1
166320,Alabama,22/1/2024 17:35,Saturday,16:12:10,Snowy,Wet,1,Street,Underpass,Side collision,Bicycle,Adult,5,0,45,0.693850065,9.856346324,774.3645969,4.738492758,0.107014777,49,26.53892692,1,1,0
166321,Florida,27/2/2024 17:04,Sunday,7:57:43,Sunny,Muddy,0,Highway,Overpass,Side collision,Truck,Adult,3,0,65,7.839168,0.697323653,253.3609709,9.610600426,0.461930209,37,20.70196685,0,1,0
166322,Michigan,10/2/2024 5:49,Sunday,23:59:35,Sunny,Dry,1,Street,NA,Rollover,Truck,Teenager,5,0,66,0.52606726,4.560961214,350.7326279,3.872868151,0.387784631,8,27.78489725,0,0,1
166323,Hawaii,21/1/2024 4:20,Sunday,10:26:37,Snowy,Snowy,1,Street,Roundabout,Run-off-road,Truck,Teenager,1,0,49,8.887823128,1.263100437,885.3354903,6.481430353,0.942359032,94,5.306878723,1,1,1
166324,Washington,5/2/2024 22:57,Saturday,12:48:08,Sunny,Dry,0,Freeway,Underpass,Side collision,Motorcycle,Senior,5,2,57,2.766968134,3.640909427,622.4815237,5.357950557,0.536060389,67,12.79952758,0,0,0
166325,Arkansas,21/1/2024 17:58,Tuesday,15:42:55,Snowy,Icy,0,Rural,NA,Run-off-road,Bicycle,Teenager,3,2,45,0.804218676,4.006665901,604.3193743,9.285086732,0.253850635,80,15.28852626,1,1,1
166326,Oregon,21/1/2024 22:05,Wednesday,10:06:45,Sunny,Dry,1,Urban,Underpass,Run-off-road,Truck,Young Adult,4,1,49,8.893225438,0.728402761,808.6833705,5.269574744,0.290102866,64,17.7715757,0,0,1
166327,Louisiana,3/2/2024 23:05,Thursday,13:35:26,Sunny,Dry,1,Freeway,Intersection,Rollover,Car,Adult,5,0,30,0.446511336,0.206457982,548.2019703,8.113854012,0.18367975,20,7.209005688,0,0,0
166328,Colorado,4/1/2024 20:48,Friday,0:05:59,Sunny,Snowy,1,Highway,NA,Rollover,Pedestrian,Teenager,4,2,50,9.617545528,2.572110783,848.8762906,5.087385437,0.758426317,89,10.60653425,0,1,1
166329,Massachusetts,28/2/2024 14:23,Saturday,11:28:03,Snowy,Dry,1,Street,NA,Side collision,Bicycle,Adult,4,2,69,0.511550886,3.353443721,231.2118625,9.144018697,0.218228136,48,24.95249537,1,0,0
166330,Nevada,11/1/2024 7:47,Tuesday,22:12:40,Stormy,Muddy,1,Highway,Crossroads,Pedestrian involved,Car,Senior,3,0,45,3.191845879,5.70354229,250.6090804,9.652098955,0.60663161,87,10.23125415,1,1,0
166331,Colorado,18/1/2024 18:34,Friday,21:07:02,Foggy,Muddy,1,Freeway,Underpass,Rollover,Bicycle,Adult,5,3,52,3.109848489,8.093060186,675.6153751,4.362761663,0.266310003,91,27.12551006,1,1,0
166332,Pennsylvania,28/2/2024 10:19,Wednesday,7:07:23,Sunny,Snowy,0,Highway,Underpass,Run-off-road,Motorcycle,Teenager,2,1,30,6.435613142,5.180526135,489.1743938,5.251664558,0.425253719,34,13.65334242,0,1,1
166333,New York,22/1/2024 19:15,Friday,13:18:10,Snowy,Dry,1,Street,Overpass,Pedestrian involved,Bicycle,Teenager,4,3,66,9.646725485,2.418145741,336.8899298,9.031718023,0.91724676,43,28.98209635,1,0,1
166334,Massachusetts,23/1/2024 6:46,Tuesday,4:08:33,Rainy,Wet,1,Street,Underpass,Pedestrian involved,Motorcycle,Senior,4,0,35,1.513734187,0.884372641,764.54019,3.447945679,0.655392641,16,8.688995936,1,1,0
166335,Utah,26/1/2024 18:14,Saturday,14:57:43,Snowy,Muddy,1,Rural,Overpass,Pedestrian involved,Bicycle,Teenager,5,0,52,1.403636697,2.196329952,352.8325101,NA,0.400263056,43,17.24531561,1,1,1
166336,New Jersey,30/1/2024 20:30,Friday,3:48:29,Snowy,Dry,1,Freeway,Overpass,Run-off-road,Pedestrian,Teenager,5,0,61,1.576310094,4.361596549,658.834124,3.353724579,0.351074197,8,25.46510649,1,0,1
166337,Oklahoma,19/2/2024 4:16,Friday,23:32:12,Rainy,Snowy,0,Urban,NA,Head-on collision,Car,Adult,5,0,36,6.610908542,2.505983358,523.5046919,8.958291708,0.622001622,93,17.7715757,1,1,0
166338,West Virginia,14/2/2024 9:11,Friday,5:56:44,Rainy,Snowy,0,Freeway,Crossroads,Cyclist involved,Bicycle,Young Adult,5,2,70,1.349303617,6.514852517,840.583116,3.481312013,0.513419851,70,22.92445718,1,1,1
166339,Delaware,25/1/2024 18:09,Thursday,15:59:21,Rainy,Wet,0,Street,NA,Run-off-road,Truck,Adult,1,0,53,6.643671836,6.016480247,355.9520859,6.769727888,0.661863997,0,17.7715757,1,1,0
166340,North Dakota,19/2/2024 18:36,Friday,23:09:22,Sunny,Wet,1,Rural,Overpass,Rollover,Motorcycle,Teenager,2,1,51,9.363600663,9.884317243,418.5896617,4.208644859,0.254219365,55,7.976557999,0,1,1
166341,California,5/2/2024 16:06,Wednesday,22:12:15,Stormy,Snowy,0,Freeway,T-Junction,Head-on collision,Pedestrian,Young Adult,5,3,50,9.747102662,7.857495595,625.002235,6.912496442,0.593243061,64,22.85197559,1,1,1
166342,West Virginia,15/1/2024 10:07,Wednesday,3:40:53,Stormy,Dry,0,Freeway,NA,Pedestrian involved,Car,Senior,4,1,66,9.466646907,4.654834227,400.0732692,NA,0.34852435,39,25.36400197,1,0,0
166343,California,1/2/2024 3:40,Monday,2:02:47,Rainy,Wet,0,Street,Underpass,Pedestrian involved,Motorcycle,Senior,5,2,34,9.165352613,6.548460775,638.8614642,7.452190548,0.960650273,50,22.59967326,1,1,0
166344,Pennsylvania,22/2/2024 7:54,Wednesday,2:21:54,Sunny,Snowy,1,Highway,Roundabout,Run-off-road,Truck,Young Adult,4,3,34,9.308019588,7.904343283,652.881275,3.489214027,0.395615547,37,11.06283997,0,1,1
166345,Texas,21/1/2024 15:58,Friday,15:40:05,Snowy,Wet,0,Rural,Crossroads,Rollover,Car,Young Adult,2,0,54,8.735121787,6.35689944,445.3642666,4.590893756,0.591374662,3,24.44948594,1,1,1
166346,New Mexico,9/1/2024 21:53,Saturday,10:42:24,Sunny,Snowy,1,Highway,Intersection,Pedestrian involved,Truck,Senior,1,1,57,3.211783636,6.298785382,126.9385223,6.04244959,0.496297211,6,25.29618305,0,1,0
166347,Illinois,20/2/2024 10:16,Sunday,15:13:45,Foggy,Wet,1,Rural,Underpass,Side collision,Car,Senior,4,1,33,8.522023161,8.905849268,199.521882,7.710173933,0.96866781,92,22.61817516,1,1,0
166348,Mississippi,6/2/2024 18:43,Saturday,4:25:28,Snowy,Dry,0,Highway,Roundabout,Head-on collision,Motorcycle,Young Adult,5,0,61,0.526827173,8.458636011,331.6327769,9.426421291,0.399803743,81,19.64989628,1,0,1
166349,Colorado,5/1/2024 3:24,Sunday,15:58:18,Sunny,Muddy,0,Freeway,Intersection,Side collision,Bicycle,Young Adult,2,0,34,6.794072308,3.075313392,938.2212966,5.84961177,0.454494502,22,5.317610112,0,1,1
166350,Hawaii,6/1/2024 18:38,Sunday,8:01:31,Foggy,Wet,1,Freeway,T-Junction,Cyclist involved,Motorcycle,Adult,5,1,42,9.536560998,9.036521569,299.9951325,8.170447008,0.248490812,58,17.7715757,1,1,0
166351,Colorado,12/1/2024 14:51,Monday,0:48:45,Foggy,Wet,1,Urban,Overpass,Run-off-road,Bicycle,Teenager,5,1,67,1.861808977,4.040236599,315.8711729,4.44649016,0.547395893,55,25.80723533,1,1,1
